 Năm 179 TCN, nước ta bị triều đại phong kiến nào ở Trung Quốc xâm chiếm?
Vũ Hải (tướng nhà Trần)	Là người thạo võ nghệ lại có sức khoẻ hơn người nên khi biết tin quân Nguyên Mông kéo sang xâm lược Đại Việt lần thứ hai (1258) ông đã về kinh tham gia ứng tuyển và được chọn đứng trong hàng ngũ các tướng sĩ nhà Trần sẵn sàng nghênh chiến với địch. Theo thần phả truyền lại, trong trận Tây Kết ông đã có công chém đầu tướng địch Toa Đô, góp công lớn vào chiến thắng quân Nguyên Mông trong trận Chương Dương - Hàm Tử. Lập chiến công lớn, ông được phong chức Phó Đô Ngự Sử. Năm 1288, quân Nguyên Mông xâm lược Đại Việt lần thứ 3, ông được phong làm Bạt Hải Hữu Tướng Quân đem hơn 5000 quân thuỷ trấn giữ ở Bình Than. Đồng thời ông cũng tuyển thêm trai tráng tại quê nhà ở trang Du Lễ giỏi nghề bơi lội tham gia thuỷ chiến chống quân xâm lược. Trong trận giao tranh ác liệt, quân đội hai bên đều bị thiệt hại nặng. Hơn 300 chiến thuyền của địch do Ô Mã Nhi chỉ huy bị đánh tan tác. Nhưng quân Đại Việt cũng chịu tổn thất lớn khi tướng quân Vũ Hải hy sinh trên vùng cửa biển Đại Bàng.	0.36732499702812044
Lê Hoàn chỉ huy cuộc kháng chiến chống quân xâm lược Tống giành thắng lợi ở đâu?
Đinh Tiên Hoàng	Theo lý giải của một số nhà nghiên cứu, một trong những nguyên nhân khiến nhà Tống phát binh xâm lược Đại Cồ Việt chính là do Đinh Liễn, người đã đi lại với nhà Tống và được chính vua Tống phong chức, bị hại. Việc phong Liễn cho thấy nhà Tống thừa nhận ngôi vị của Liễn. Với danh nghĩa trừng trị kẻ phản nghịch, nhà Tống phát binh. Việc Lê Hoàn thành công trong cuộc kháng chiến chống Tống có thể đã khiến nhân dân tha thứ cho ông. Các nhà nghiên cứu cũng đặt giả thiết Đỗ Thích chỉ là người vô tình có mặt ở hiện trường sau khi cha con vua Đinh bị hại (vì là quan nội thị) và lúc bấy giờ ông không thể thanh minh mình vô tội lúc nhiều người ập tới. Ông vội vã chạy trốn và bị bắt chém sau 3 ngày, trở thành nạn nhân trong mưu đồ của Lê Hoàn và Dương hậu.	0.313736673124499
Lý Kế Nguyên	Lý Kế Nguyên (?-?) là một tướng lĩnh nhà Lý trong lịch sử Việt Nam. Lý Kế Nguyên là chỉ huy thủy quân nhà Lý, có công đánh bại thủy quân Tống do Hòa Mâu và Dương Tùng Tiên chỉ huy tại vùng biển Đông Kênh, ngăn không cho thuyền quân Tống tiến vào nội địa. Chiến thắng của Lý Kế Nguyên tạo nên thời cơ cho Lý Thường Kiệt đánh bại chủ lực quân Tống ở phía bắc sông Như Nguyệt, là thắng lợi có ý nghĩa chiến lược trong toàn bộ kế hoạch kháng chiến. Lý Kế Nguyên sau đó đi sứ bên Tống để đòi lại đất đã mất.	0.24517039817153394
Đến năm 1653, ai là người mở rộng cương giới đến sông Phan Rang?
Kauthara	Năm 1611, chúa Nguyễn Hoàng đã cử một viên tướng người Chăm, mà sử Việt gọi là Văn Phong, đánh chiếm hai huyện Đồng Xuân và Tuy Hoa để lập ra phủ Phú Yên, sau đổi thành dinh Trấn Biên. Sang năm 1653, nhân việc vua Chăm Pa là Po Nraop (Bà Tấm) quấy phá biên giới phía nam, chúa Nguyễn Phúc Tần đã gởi một đoàn quân sang tấn công Chăm Pa, tiến đến sông Phan Rang, bắt được vua Po Nraop đưa về Huế. Trên vùng đất cũ của tiểu vương quốc Kauthara chúa Nguyễn Phúc Tần lập ra hai phủ là Thái Khang (nay là Ninh Hòa và Vạn Ninh) và Diên Ninh (nay là Diên Khánh, Nha Trang, Cam Lâm và Cam Ranh). Vậỵ là vào năm 1653 Kauthara hoàn toàn bị sáp nhập vào lãnh thổ Đại Việt. Kauthara thất thủ, đền Po Nagar ở Nha Trang lọt vào vòng kiểm soát của nhà Nguyễn. Chính vì thế, vua Champa quyết định rước tượng Po Ina Nagar về Phan Rang để được thờ phụng trong một đền ở Mông Đức gần làng Hữu Đức (Phan Rang) bây giờ.	0.40476473279390324
Chiêm Thành	Năm 1653. Bà Tấm đem quân đánh Phú Yên, bị quân chúa Nguyễn Phúc Tần đánh đuổi đến sông Phan Rang. Đất Chiêm Thành giới hạn từ phía Tây sông Phan Rang trở vào.	0.40109925491737003
Ai là người đã cầu cứu vua Xiêm, dẫn đến việc quân Xiêm sang xâm lược nước ta vào năm 1784 - 1785?
Chiến tranh Tây Sơn-Chúa Nguyễn, 1771-1785	Nguyên lúc thất trận ở Sài Côn, tướng Châu Văn Tiếp chạy sang Xiêm La cầu cứu. Đến tháng 2 năm 1784 vua Xiêm đem thủy quân sang Hà Tiên, tìm Nguyễn Vương để mời sang bàn việc. Chúa Nguyễn lại tiếp được mật biểu của Châu Văn Tiếp, cho nên mới đến hội với tướng nước Xiêm, rồi cùng sang Bangkok xin binh cứu viện.	0.6562646343563401
Châu Văn Tiếp	Được hứa hẹn, Châu Văn Tiếp gởi ngay mật thư báo tin cho Nguyễn Phúc Ánh. Sau khi hội đàm với tướng Xiêm tên là Thát Xỉ Đa tại Cà Mau, vào tháng Hai năm Giáp Thìn (1784), chúa Nguyễn sang Vọng Các hội kiến với vua Xiêm. Được tiếp đãi và giúp đỡ, chúa Nguyễn tổ chức lại lực lượng gồm các quân tướng đi theo và nhóm người Việt lưu vong tại Xiêm, cả thảy trên dưới nghìn người, cử Châu Văn Tiếp làm Bình Tây đại đô đốc, Mạc Tử Sanh (con Mạc Thiên Tứ) làm Tham tướng, để dẫn quân Xiêm về nước đánh nhau với quân Tây Sơn...	0.5449341174745638
Chiến thắng nào của nghĩa quân Tây Sơn đánh dấu sự thất bại hoàn toàn của quân Xiêm năm 1785?
Trận Rạch Gầm – Xoài Mút	Trải qua 14 năm, kể từ ngày khởi sự cho tới năm 1785, nghĩa quân Tây Sơn đã giành được nhiều chiến thắng lớn, nhưng chưa có chiến thắng nào nhanh gọn, lớn lao và rực rỡ bằng chiến thắng Rạch Gầm-Xoài Mút. Chỉ trong thời gian một ngày, quân đội Tây sơn đã tiêu diệt gọn nhiều vạn quân Xiêm-Nguyễn, đặt toàn bộ lãnh thổ Đàng Trong dưới quyền kiểm soát của mình. Trong trận quyết chiến này, Nguyễn Huệ đã lợi dụng địa hình, vận dụng chiến thuật một cách linh hoạt. Đặc biệt, ông đã khéo léo kết hợp quân thủy và quân bộ để cùng tấn công, đánh đối phương trên cả bốn mặt, nhưng chủ lực là đánh thật mạnh vào sườn địch. Xét toàn cục, cuộc tiến công trên có ý nghĩa chính trị, quân sự rất to lớn; nó có tác dụng quyết định đối với cuộc diện ở miền Nam.	0.384758286069273
Vương quốc Rattanakosin	Rama I khôi phục lại chế độ chính trị xã hội Ayutthaya, nhưng ban hành và áp dụng chế độ pháp luật mới. Ông không áp dụng chế độ tể tướng, mà thay vào đó là chế độ 6 đại thần do 6 người trong hoàng gia nắm giữ. Có 1 phó vương kiêm chỉ huy quân đội do em trai của Rama I giữ chức. Về đối ngoại, Rama I vẫn giữ vững sự cai trị của Xiêm đối với Campuchia. Song có 2 sự kiện đối ngoại đáng chú ý trong thời Rama I. Năm 1785, chiếm giữ một số nơi ở Bắc và Nam Thái Lan. Quân Xiêm đẩy lui được quân Myanma ở phía tây. Sự kiện thứ hai là việc quân Xiêm lấy cớ giúp Nguyễn Ánh, tiến công Việt Nam vào khu vực đồng bằng sông Cửu Long, nhưng bị quân Tây Sơn đánh cho thảm bại. Rama I mất năm 1809. Thời Rama I, Xiêm La hòa hiếu với nhà Nguyễn Việt Nam, nhưng các nước Lào (vương quốc Viêng Chăn, vương quốc Champasak, vương quốc Luang Phrabang) và Campuchia (Cao Miên) hoàn toàn thuộc quyền bảo hộ của Xiêm.	0.2940637993980558
Trong lịch sử dựng nước của dân tộc ta, nhà nước đầu tiên được thành lập là nhà nước nào
Hệ thống Bảo tàng Quân đội nhân dân Việt Nam	Cách mạng tháng 8 năm 1945 thành công, nước VNDCCH ra đời. Trong muôn vàn khó khăn của một nhà nước mới thành lập, Chủ tịch Hồ Chí Minh vẫn quan tâm đến việc khôi phục bảo vệ các di tích lịch sử, văn hóa và nghệ thuật của dân tộc. Ngày 23/11/1945, Người đã ký ban hành sắc lệnh số 65/SL-TN về bảo tồn di sản văn hóa. Đây là sắc lệnh đầu tiên về bảo tồn di sản văn hoá dân tộc.	0.4841654170740815
Bảo tàng Lịch sử Quân sự Việt Nam	Cách mạng tháng 8 năm 1945 thành công, nước Việt Nam Dân chủ Cộng hoà ra đời. Trong muôn vàn khó khăn của một nhà nước mới thành lập, Chủ tịch Hồ Chí Minh vẫn quan tâm đến việc khôi phục bảo vệ các di tích lịch sử, văn hóa và nghệ thuật của dân tộc. Ngày 23/11/1945, Người đã ký ban hành sắc lệnh số 65/SL-TN về bảo tồn di sản văn hóa. Đây là sắc lệnh đầu tiên về bảo tồn di sản văn hoá dân tộc.	0.48390879432570844
Người dựng nên nước Âu Lạc là ai
Vấn đề chính thống của nhà Triệu	Triệu Đà biết rằng không thể thắng được Âu Lạc về quân sự nên rút về núi Vũ Ninh, xin hòa với An Dương Vương. Hắn sai con trai là Trọng Thủy sang hàng phục An Dương Vương, xưng thần mà thờ. An Dương Vương gả con gái là Mị Châu cho Trọng Thủy. Trọng Thủy ở gửi rể bên nước Âu Lạc. Đấy chính là mưu mẹo mà Triệu Đà dùng để chiếm nước Âu Lạc. Trong những năm ở gửi rể, Trọng Thủy đã dò xét tình hình Âu Lạc, học phép chế nỏ và phá nỏ của người Âu Lạc rồi trốn về nước báo cho Triệu Đà. Kết hợp lực lượng quân sự và mưu mẹo gián điệp, lần này Triệu Đà thôn tính được nước Âu Lạc. An Dương Vương thua trận, phải nhảy xuống biển tự vẫn. Việc đó xảy ra vào khoảng năm 179 trước Công nguyên.	0.45281625937056336
Lịch sử hành chính Hà Nội	Từ thời cổ đại, vùng đất ven sông Tô Lịch đã là địa bàn sinh sống của các bộ lạc người Việt cổ. Từ thế kỷ III trước Công nguyên, kế tục nhà nước Văn Lang của vua Hùng, Thục Phán dựng nước Âu Lạc, tự xưng là An Dương Vương và dời đô xuống miền Cổ Loa (huyện Đông Anh ngày nay). Thành Cổ Loa được xây dựng ở vị trí trung tâm của đất nước lúc đó để làm kinh đô nước Âu Lạc của cộng đồng người Việt. Bấy giờ, vùng đất trung tâm Hà Nội ngày nay, chỉ mới là làng Tô Lịch, lấy theo tên con sông chảy từ Bắc xuống Nam thành phố.	0.38614342103386085
Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo
Lịch sử quân sự Việt Nam	Hai cuộc kháng chiến chống Nam Hán các năm 931 và 938 do Dương Đình Nghệ và Ngô Quyền lãnh đạo đã khẳng định quyết tâm giành và giữ độc lập tự do của cả dân tộc. Chiến thắng Bạch Đằng lịch sử đánh tan giặc Nam Hán (938) là cột mốc lớn kết thúc giai đoạn mất nước, mở ra thời kỳ phát triển mới của lịch sử quân sự Việt Nam	0.6426039492094824
Phan Huy Lê	Chiến thắng Bạch Đằng năm 938 và 1288 (viết chung). Nhà xuất bản Quân đội Nhân dân, 1988.	0.48346529343473293
Người có công dẹp nạn cát cứ, thống nhất đất nước vào năm 967 là ai
Nguyễn Siêu	Nguyễn Siêu (chữ Hán: 阮超; 924 - 967) hay Nguyễn Hữu Công (阮右公) là một sứ quân nổi dậy trong thời loạn 12 sứ quân trong lịch sử Việt Nam thế kỷ 10. Ông là vốn là người gốc Trung Hoa, cát cứ ở Thanh Trì (Hà Nội, Việt Nam) để xây dựng lực lượng và trở thành một sứ quân mạnh. Tháng 8 năm 967, Đinh Bộ Lĩnh thống lĩnh quân binh, cử Nguyễn Bặc làm Tiên phong đánh dẹp thế lực cát cứ của ông, tiến thêm một bước trong quá trình thống nhất, lập ra nhà nước Đại Cồ Việt trong lịch sử.	0.4086765559136209
Nguyễn Khoan	Nguyễn Khoan (chữ Hán: 阮寬; 906 - 967) hay Nguyễn Thái Bình (阮太平) là một sứ quân nổi dậy trong thời loạn 12 sứ quân trong lịch sử Việt Nam thế kỷ 10, cát cứ vùng Tam Đái (Yên Lạc, tỉnh Vĩnh Phúc). Ông có công chiêu mộ và huấn luyện dân binh vùng chiếm đóng để xây dựng lực lượng và phát triển kinh tế nên được dân bản xứ tôn xưng là Quảng Trí Quân, nghĩa là vị vua có đức lớn tài cao, rộng hiểu biết và đầy tình bác ái, biết canh tân mỹ tục cai trị triều đình nhỏ ở Tam Đái. Hiện một số nơi ở Vĩnh Phúc còn đền thờ phụng. Năm 967 ông bị Đinh Bộ Lĩnh ở Hoa Lư đánh dẹp, phát triển thêm một bước trong quá trình thống nhất, lập ra nhà nước Đại Cồ Việt trong lịch sử.	0.3651761556234058
Hoa Lư được chọn làm kinh đô của nước ta từ thời nào
Đinh Tiên Hoàng	Việc Đinh Tiên Hoàng chọn Hoa Lư mà không chọn Cổ Loa của nhà Ngô hay Đại La thời Bắc thuộc được nhà nghiên cứu Lê Văn Siêu xem là quyết định khôn ngoan. Với hoàn cảnh đương thời, sau nhiều năm loạn lạc, Hoa Lư là địa điểm chiến lược, nằm ở trung tâm đất nước thời đó, khống chế được cả khu vực sơn cước từ Thanh Hóa đổ ra, sông Đà đổ xuống, thêm địa thế vừa hùng vừa hiểm có thể cầm cự với Trung Hoa, nếu có cuộc xâm lăng của phía này tới. Với việc chọn Hoa Lư quê hương làm kinh đô, Đinh Tiên Hoàng có thêm sức mạnh của yếu tố nhân hòa, bởi do thời loạn 12 sứ quân trước đó mà nhân dân các vùng khác có thể còn hoài cổ về sứ quân chiếm đóng.	0.5909641357290993
Đại Cồ Việt	"Trong Hội thảo khoa học về đề tài "Từ Hoa Lư tới Thăng Long", tôi đã có dịp trình bày một ý kiến: "Chỉ có nước Đại Việt, không có nước Đại Cồ Việt, ý kiến đó dựa vào sự tồn tại khách quan của những viên gạch xây kinh đô có in quốc hiệu "Đại Việt". Không một người thợ làm gạch nào ở Hoa Lư cả gan dám đổi quốc hiệu thành "Đại Việt" nếu thời Đinh - Lê có quốc hiệu là "Đại Cồ Việt."	0.42623465086566
Nước ta được chính thức mang tên Đại Việt vào thời nào, năm bao nhiêu
Đại Việt	Quốc hiệu Đại Việt tồn tại tổng cộng trong thời gian 723 năm, bắt đầu từ thời vua Lý Thánh Tông đến thời vua Gia Long (1054 - 1804), tên gọi Đại Việt được dùng làm quốc hiệu trong thời kỳ cai trị của các chính quyền nhà Lý, nhà Trần, nhà Hậu Lê, nhà Mạc, nhà Tây Sơn và 3 năm đầu thời nhà Nguyễn (1802 - 1804). Trong quá trình này tên gọi chính thức Đại Việt bị gián đoạn một lần ngắn ngủi 27 năm vào thời nhà Hồ và thời thuộc Minh (1400 - 1427).	0.26474222214347537
Bang giao Việt Nam thời Lý	Đổi lại việc nhà Lý giữ quan hệ hữu hảo khi nhà Tống đã suy, năm 1164 khi sứ thần Doãn Tử Tư, Lý Bang Chính sang Lâm An, vua Tống Hiếu Tông tiếp đón và ban lệnh đổi tên "Giao Chỉ" thành "An Nam", phong Lý Anh Tông làm "An Nam quốc vương"; nghĩa là trong quan hệ ngoại giao giữa Tống và Việt từ đó, Đại Việt không còn là một quận mà chính thức được coi là một nước phiên thuộc, mang tên An Nam.	0.16301980172531436
Tác giả bộ binh pháp nổi tiếng "Binh thư yếu lược" của nước ta là ai
Quân đội nhà Trần	Trần Quốc Tuấn - vị tướng tổng chỉ huy hai cuộc chiến chống Mông-Nguyên lần thứ 2 và lần thứ 3 đã soạn bộ Vạn Kiếp tông bí truyền thư và Binh thư yếu lược. Ông đã tìm hiểu và tổng kết kinh nghiệm chiến tranh của Trung Quốc cổ từ thời Xuân Thu đến tận Tống, Nguyên đương thời. Trong Binh thư yếu lược, ông viết: "Người giỏi thắng không cần thắng nhiều lần, mà cần toàn thắng, đảm bảo thắng". Điều đó đồng nghĩa với việc làm cách nào để có được chiến thắng cuối cùng mới là điều quan trọng nhất, còn thắng bại trong các trận đánh chỉ là phụ. Cuộc kháng chiến chống Mông-Nguyên của quân dân nhà Trần, dưới sự chỉ đạo của ông cũng tiến hành theo nguyên tắc trên.	0.2678353637893579
Trần Hưng Đạo	Binh gia diệu lý yếu lược (Tóm lược chỗ cốt yếu trong nguyên lý kỳ diệu của nhà binh, còn gọi là Binh thư yếu lược)	0.15752615745065818
Tác giả của bộ Thượng Kinh ký sự, nhà y học lỗi lạc của Việt Nam thế ký XVIII là ai
Chăm Pa	Do chịu nhiều ảnh hưởng sâu sắc văn hóa Ấn Độ cho nên ý nghĩa văn chương được thể hiện trong các bia ký, các tác giả bia ký cố gắng dùng lời lẽ văn hoa, nhiều điển tích và ẩn dụ của văn học Ấn Độ để thể hiện ý tưởng của mình, vì thế mà văn bia Chăm Pa là một mảng quan trọng nhất của văn học Chăm Pa, các bia ký Chăm Pa bằng chữ Phạn được viết chủ yếu theo những thể thơ của Ấn Độ, văn học Ấn Độ qua hình thức truyền khẩu trong dân gian chắc cũng có mặt ở Chăm Pa, điều này được thế hiện qua việc người Chăm dựng đền thờ Rsi Valmiki, người được coi là tác giả của sử thi Ramayana cũng như các bức phù điêu thể hiện các nhân vật có trong sử thi Ramayana như chàng Rama, nàng Sita. Ngoài bộ sử thi Ramayana, các bộ sử thi khác của Ấn Độ cũng được phổ biến ở Chăm Pa như bộ Mahabharata và thậm chí là truyện ngụ ngôn Ấn Độ qua bộ Bhagavata.	0.15483832387257565
Hồ Nguyên Trừng	Ông nổi tiếng là một nhà quân sự, nhà kỹ thuật quân sự, là một công trình sư lỗi lạc, nhận chức Tư đồ khi còn làm quan nhà Trần, sau đó nhận chức Tả tướng quốc với tư cách là con trưởng của Hồ Quý Ly. Về sau, ông được nhà Minh sung vào Công bộ làm quan, được nhà Minh gọi là Hỏa khí chi thần (火器之神). Ngoài ra ông còn là nhà văn Việt Nam ở thế kỷ 15, với tác phẩm tự kể Nam Ông mộng lục.	0.1325977875950388
Người làm nên chiến công đốt cháy tàu Hy Vọng của Pháp trên sông Nhật Tảo là ai
Trận Nhật Tảo	Còn Alfred Schreiner gọi chiến thắng Nhật Tảo, là khúc nhạc mở đầu cho một cuộc tổng công kích hầu như toàn bộ các đồn lũy của người Pháp...(Và) Cuộc đốt cháy tàu Espérance là một biến cố bi thảm đã gây nên một nỗi xúc động sâu sắc nơi người Pháp và kích thích một cách lạ lùng trí tưởng tượng của người Annam...	0.38435887579238065
Niên biểu lịch sử Việt Nam	1861 ngày 10-12 Nguyễn Trung Trực đốt cháy tàu chiến Pháp trên sông Vàm Cỏ Đông tại địa phận thôn Nhật Tảo.	0.3482366600321129
Thủ lĩnh của cuộc khởi nghĩa Hương Khê là ai
Lê Ninh	Lê Ninh mất, thủ lĩnh cuộc khởi nghĩa Hương Khê là Phan Đình Phùng đã có câu đối viếng ông như sau:	0.6650631304595949
Cao Thắng	Cao Thắng (1864-1893) là một trợ thủ đắc lực của Phan Đình Phùng, và là một chỉ huy xuất sắc trong cuộc khởi nghĩa Hương Khê (1885-1896) trong lịch sử Việt Nam ở cuối thế kỷ 19.	0.4999901226977352
Lãnh đạo cuộc khởi nghĩa Bãi Sậy là ai
Khởi nghĩa Bãi Sậy	Trong thời kỳ đầu (1883 - 1885), phong trào do Đinh Gia Quế lãnh đạo, các địa bàn hoạt động lúc này còn giới hạn ở vùng Bãi Sậy (bao gồm địa phận các huyện Văn Lâm, Văn Giang, Khoái Châu, Yên Mỹ thuộc tỉnh Hưng Yên). Từ năm 1885 trở đi, vai trò lãnh đạo thuộc về Nguyễn Thiện Thuật. Ông là thủ lĩnh cao nhất của nghĩa quân Bãi Sậy. Bố chánh Thái Nguyên Vũ Giác là người giúp đỡ rất nhiều cho cuộc khởi nghĩa Bãi Sậy.	0.6779013904401641
Nhà Nguyễn	Năm 1885, phải chủ chiến trong triều đình dậy tấn công quân Pháp đóng ở kinh đô Huế nhưng thất bại. Vua Hàm Nghi và Tôn Thất Thuyết chạy ra Tân Sở thuộc Quảng Trị, tại đây Tôn Thất Thuyệt mượn danh nghĩa vua Hàm Nghi phát chiếu Cần Vương kêu gọi người Việt nổi dậy đánh Pháp giúp vua. Hưởng ứng lời kêu gọi này, nhiều cuộc nổi dậy đã nổ ra trong đó tiêu biểu là những cuộc khởi nghĩa ở Ba Đình của Phạm Bành và Đinh Công Tráng, khởi nghĩa Bãi Sậy do Nguyễn Thiện Thuật chỉ huy, khởi nghĩa Hương Khê của Phan Đình Phùng và Cao Thắng, khởi nghĩa ở Hưng Hóa do Nguyễn Quang Bích lãnh đạo... Phong trào vẫn tiếp tục phát triển cả sau thời gian vua Hàm Nghi bị Pháp bắt giữ (năm 1888); nó chỉ thực sự chấm dứt khi lãnh đạo cuộc nổi dậy ở Hương Khê là Phan Đình Phùng chết cuối năm 1895.	0.5671765213925462
Đám tang Phan Châu Trinh được tổ chức trọng thể vào năm nào, ở đâu
Phan Châu Trinh	Năm 1926, có một sự thức tỉnh trong toàn quốc tiếp theo sau cái chết của một nhà quốc gia chủ nghĩa già - Phan Châu Trinh. Khắp trong nước đều có lễ truy điệu... Chữ "Chủ nghĩa Quốc gia" từ đó được nói và viết công khai. Những giáo viên người Pháp tìm cách ngăn cấm học sinh tham gia các cuộc meeting đó. Nam nữ học sinh ở nhiều trường, đặc biệt là Sài Gòn là nơi tổ chức đám tang, đã tuyên bố bãi khóa. Hai mươi ngàn người đi theo linh cữu mang biểu ngữ viết những khẩu hiệu có tính chất quốc gia chủ nghĩa. Người An Nam chưa hề được chứng kiến một việc to lớn như vậy bao giờ trong lịch sử.	0.23071346553276087
Phạm Văn Đồng	Ông tham gia phong trào bãi khóa chống Pháp của học sinh, sinh viên năm 1925, khi Phan Châu Trinh mất. Năm 1926, ông sang Quảng Châu dự lớp huấn luyện cách mạng do Hồ Chí Minh tổ chức và gia nhập Hội Việt Nam Cách mạng Thanh niên. Đến năm 1929, ông được cử vào Kỳ bộ Nam Kỳ, rồi vào Tổng bộ Việt Nam Thanh niên Cách mạng Đồng chí Hội và tham gia đại hội của tổ chức này họp ở Hồng Kông. Tháng 7 năm 1929, ông bị thực dân Pháp bắt, kết án 10 năm tù, đày đi Côn Đảo.	0.19283948123801342
Nguyễn Thái Học là lãnh tụ của tổ chức nào
Đoàn Trần Nghiệp	Sau đó, ông được lãnh tụ Việt Nam Quốc Dân Đảng Nguyễn Thái Học tin tưởng cử vào Ban ám sát (chuyên trừng trị những tay thực dân, Việt gian, những kẻ phản bội tổ chức do Hoàng Văn Tùng là trưởng ban).	0.4611614992489504
Tưởng Dân Bảo	Đứng trước nguy cơ bị tiêu diệt hoặc tan rã, các lãnh đạo còn lại của Việt Nam Quốc dân Đảng, đứng đầu là Nguyễn Thái Học, quyết định Tổng khởi nghĩa với phương châm nổi tiếng: "Không thành công cũng thành nhân". Do thiếu chuẩn bị và tổ chức kém, tổng khởi nghĩa của Việt Nam Quốc dân Đảng nhanh chóng bị chính quyền thực dân ngăn ngừa và đàn áp. Lãnh tụ Nguyễn Thái Học lên đoạn đầu đài, nhiều đảng viên tích cực bị bắt và đi đày. Côn Đảo tiếp nhận thêm nhiều đảng viên Việt Nam Quốc dân Đảng. Cùng với Trần Huy Liệu, Tưởng Dân Bảo tích cực tuyên truyền vận động các đảng viên Quốc dân đảng chuyển sang đường lối của Cộng sản. Chính hành động này đã làm cho các đảng viên Quốc dân đảng bảo thủ kết tội phản bội cho ông và một số đồng chí của mình. Trần Huy Liệu bị cắt cổ, Tưởng Dân Bảo bị đâm họng, Nguyễn Phương Thảo bị đâm mù một mắt, nhưng may mắn cả ba vẫn giữ được tính mạng. Từ đó, ông chính thức ly khai Quốc dân đảng, gia nhập Đảng Cộng sản Đông Dương năm 1935.	0.4401943041665194
Ai chỉ huy trận Vân Đồn đánh tan đoàn thuyền lương của quân xâm lược nhà Nguyên?"
Trận Bạch Đằng (1288)	Vào năm 1287, nhà Nguyên mở đầu cuộc xâm lược Đại Việt lần thứ ba, nhưng chỉ chiếm được kinh thành Thăng Long không một bóng người, và thủy quân Đại Việt do Phó tướng Nhân Huệ Vương Trần Khánh Dư chỉ huy đã đánh tan nát đoàn thuyền lương của Trương Văn Hổ trong trận Vân Đồn. Trước tình hình bất lợi, quân Nguyên định tổ chức rút về Trung Quốc theo nhiều hướng khác nhau. Ngày 3 tháng 3 năm Mậu Tí (1288), Hữu thừa Trình Bằng Phi, Thiên tỉnh Đạt Mộc thống lĩnh kị binh đi đón các cánh quân di chuyển bằng đường thủy (đoàn thuyền của Trương Văn Hổ). Tuy nhiên khi qua chợ Đông-Hồ thì bị dòng sông chắn ngang, phải quay lại, nhưng cầu cống đã bị quân nhà Trần bám theo sau phá hủy. Quân Nguyên rơi vào thế nguy, trước mặt thì bị quân Trần chặn đường, sau lưng là chướng ngại thiên nhiên. Tuy nhiên quân Nguyên do tra hỏi những tù binh nên đã tìm được đường thoát, nửa đêm hôm đó cánh quân này đột phá vòng vây chạy trốn theo con đường khác, phối hợp với một cánh quân Nguyên đang rút lui để cùng nhau ra khỏi ải Nội Bàng. Tuy bị bất ngờ bởi sự thay đổi lộ trình của quân Nguyên, quân đội nhà Trần đuổi theo đánh rất sát vào cánh quân đoạn hậu. Tướng Nguyên là Vạn hộ Đáp Thứ Xích và Lưu Thế Anh phải dẫn quân quay trở lại phía sau đối phó với quân Trần, sau một trận giao chiến bắt được và giết các tướng Trần chỉ huy toán quân tập kích là các tướng Phạm Trù và Nguyễn Kị.	0.7074425768579539
Vân Đồn	Di tích Thương cảng Vân Đồn còn lại vừa chứa đựng dấu ấn của nhà Trần về chiến công chống nhà Nguyên lại vừa có dấu ấn về giao thương, buôn bán. Trận Vân Đồn năm 1288 trên dòng sông Mang (Quan Lạn) gắn liền với tên tuổi của danh tướng Trần Khánh Dư. Dưới sự chỉ huy của ông, quân dân nhà Trần đã đánh tan đoàn thuyền lương của Trương Văn Hổ, góp phần quan trọng vào chiến thắng chung của trận Bạch Đằng năm 1288. Sau khi Thương cảng Vân Đồn được hình thành từ thời Lý (1149), đến thời Trần đã phát triển tới hưng thịnh. Các bến thuyền cổ trung chuyển hàng hoá gồm hương liệu, gốm sứ, lâm thổ sản hình thành dọc ven sông Bạch Đằng, Cửa Lục cho tới các đảo Cống Đông, Quan Lạn. Tại đảo Cống Đông (nay là xã Thắng Lợi), các nhà khảo cổ đã tìm thấy dấu tích của nhiều công trình kiến trúc Phật giáo quy mô thời Trần như chùa, tháp, nhiều di vật bia đá, lan can, chân kê cột... Đây là những minh chứng rõ nhất cho sự phát triển phồn thịnh về thương mại dưới triều nhà Trần.	0.5866671212270684
Thành cổ Sơn Tây do vị vua nào xây dựng nên vào năm 1822
Thành cổ Sơn Tây	Cửa Tả, là cổng thành phía Đông lệch nam của thành cổ Sơn Tây, nhìn ra chợ Nghệ, bưu điện Sơn Tây, (phố Phùng Khắc Khoan). Cuối những năm tám mươi của thế kỷ trước người ta chuyển chợ Nghệ vào họp tạm ở trong thành cổ, một chiếc cầu tạm được dựng lên. Có lẽ để tiện việc đi lại người ta đã phá hủy chiếc cổng này, nên hiện nay không còn.	0.19008239164302082
Thành cổ Sơn Tây	Năm 1822, vua Minh Mạng cho xây thành theo kiến trúc Vauban, nằm giữa thị xã Sơn Tây, trên phần đất của hai làng cổ là Thuần Nghệ và Mai Trai, cách trung tâm Hà Nội khoảng 42 km	0.18738547840008596
Chùa nào được Lý Nam Đế cho xây sau khi lên ngôi hoàng đế năm 544
